ogc_fid,objectid,pid,Folio,true_site_addr,true_site_unit,true_site_city,true_site_zip_code,true_mailing_addr1,true_mailing_addr2,true_mailing_addr3,true_mailing_city,true_mailing_state,true_mailing_zip_code,true_mailing_country,Ownership,true_owner1,true_owner2,true_owner3,Owner Categories,condo_flag,parent_folio,dor_code_cur,dor_desc,subdivision,bedroom_count,bathroom_count,half_bathroom_count,floor_count,unit_count,building_actual_area,building_heated_area,lot_size,year_built,assessment_year_cur,assessed_val_cur,dos_1,price_1,legal,Field2,Unnamed: 40,camp_ownership,camp_categories,exclude
249,249,283993,101040801010,402 NW 8 ST,,Miami,33136-3314,49 NW 5 ST STE 100,,,MIAMI,FL,33128,USA,Community Redevelopment Agency,SOUTHEAST OVERTOWN/PARK,WEST COMM REDEVELOPMENT AGENCY,,Governmental,N,,8040,VACANT GOVERNMENTAL : MUNICIPAL,10104080.0,0,0,0,0,0,0,0,5000.0,0,2020,132865,20111228.0,247500.0,DAVENPORTS SUB PB 1-81 LOT 1 LOT SIZE 50.000 X 100,2,,Community Redevelopment Agency,Governmental,
269697,269697,23508,3031220190020,2432 NW 41 ST,,Unincorporated County,33142-4536,701 NW 1 CT STE 1700,,,MIAMI,FL,33136-3902,,Miami-Dade County,MIAMI-DADE COUNTY,MIAMI-DADE TRANSIT,,Governmental,N,,8047,VACANT GOVERNMENTAL : DADE COUNTY,303122019.0,0,0,0,0,0,0,0,5000.0,0,2020,20130,,,CHESLEY HIGHLANDS PB 26-77 LOTS 8 & 9 LOT SIZE 5000 SQUARE FEET OR 25151-3693 1206 3,2,,Miami-Dade County,Governmental,
259435,259435,108214,3031100110130,1725 NW 78 ST,,Unincorporated County,33147-5631,111 NW 1 ST STE 2460,,,MIAMI,FL,33128,,Miami-Dade County,MIAMI DADE COUNTY,ISD RE MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,303110011.0,0,0,0,0,0,0,0,5000.0,0,2020,16751,20151001.0,0.0,VICTORIA MANOR PB 22-5 LOT 22 BLK 1 LOT SIZE 50.000 X 100 OR 13429-1586-0987 4,2,,Miami-Dade County,Governmental,
27819,27819,340689,132070030025,,,Miami,,111 NW 1 ST STE 17-202,,,MIAMI,FL,33128,USA,Miami-Dade County,MIAMI DADE COUNTY,MIAMI DADE WATER & SEWER DEPT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13207003.0,0,0,0,0,0,0,0,5000.0,0,2020,107185,20180208.0,0.0,6-7-8 53 42 0.115 BISC HGTS PB 2-78 E50FT OF S100FT DESC E116.75FT OF W149FT OF LOT 12 SECOND AMN PLAT GRIFFING S SUB LOT SIZE 5000 SQ FT FAU 01 3207 003 0020,2,,Miami-Dade County,Governmental,
12073,12073,429348,131240013040,505 NW 47 ST,,Miami,33127-2452,111 NW 1ST STREET STE 2460,,,MIAMI,FL,33128,,Miami-Dade County,MIAMI DADE COUNTY,ISD R/E MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13124001.0,0,0,0,0,0,0,0,5000.0,0,2020,38418,20140206.0,0.0,BAY VISTA PARK AMD PL PB 10-5 LOT 22 BLK 16 LOT SIZE 50.000 X 100 OR 15074-1104 0591 1 COC 25405-2652 02 2007 5,2,,Miami-Dade County,Governmental,
6079,6079,500591,131140181050,6846 NW 15 AVE,,Miami,33147-7167,111 NW 1 ST STE #2460,,,MIAMI,FL,33128,USA,Miami-Dade County,MIAMI DADE COUNTY,ISD R/E MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13114018.0,0,0,0,0,0,0,0,5000.0,0,2020,35000,20120123.0,0.0,NEW LIBERTY CITY PB 39-28 LOTS 17 & 18 BLK 5 LOT SIZE 50.000 X 100 OR 18921-172 1299 3,2,,Miami-Dade County,Governmental,
5317,5317,8217,131130651210,244 NE 58 ST,,Miami,33137-2545,111 NW 1 ST STE 2460,,,MIAMI,FL,33128-1929,,Miami-Dade County,MIAMI-DADE COUNTY,GSA R/E MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13113065.0,0,0,0,0,0,0,0,5000.0,0,2020,14606,20040501.0,0.0,DIXIE HIGHWAY TR PB 5-24 LOT 7 BLK 9 LOT SIZE 50.000 X 100 COC 22316-4048 05 2004 3,2,,Miami-Dade County,Governmental,
1599,1599,487308,102060901100,929 SW 3 AVE,,Miami,33130-3546,701 NW 1 CT,16TH FLOOR,,MIAMI,FL,33136,USA,Miami-Dade County,MIAMI-DADE COUNTY,MIAMI DADE HOUSING AGENCY,,Governmental,N,,1066,VACANT LAND - COMMERCIAL : EXTRA FEA OTHER THAN PARKING,10206090.0,0,0,0,0,0,0,0,5000.0,0,2020,244017,,,CITY OF MIAMI SOUTH PB B-41 N50FT LOTS 11-12 BLK 69 LOT SIZE 50.000 X 100,2,,Miami-Dade County,Governmental,
261778,261778,246862,3031110220430,,,Unincorporated County,33147-0000,1450 NE 2 AVE,,,MIAMI,FL,33132-1308,,School Board,BOARD OF PUBLIC INSTRUCTION,,,Governmental,N,,8081,VACANT GOVERNMENTAL : VACANT LAND,303111022.0,0,0,0,0,0,0,0,5000.0,0,2020,17733,19871201.0,43000.0,11 53 41 PB 41-54 T L JOHNSON SUB IN SW 1/4 LOT 20 BLK 2 LOT SIZE 50.000 X 100 OR 14734-2438 0990 3,2,,School Board,Governmental,
292362,292362,164985,3040140086100,3342 SW 76 AVE,,Unincorporated County,33155-3648,1000 NW 111 AVE,,,MIAMI,FL,33172-5800,,State of Florida,STATE OF FLORIDA,D O T,,Governmental,N,,8081,VACANT GOVERNMENTAL : VACANT LAND,304014008.0,0,0,0,0,0,0,0,5000.0,0,2020,60000,20040701.0,0.0,CENTRAL MIAMI PART 6 PB 17-8 LOT 9 BLK 124 LOT SIZE 50.000 X 100 OR 22538-484 0704 3,2,,State of Florida,Governmental,
292361,292361,169473,3040140086090,3330 SW 76 AVE,,Unincorporated County,33155-3648,1000 NW 111 AVE,,,MIAMI,FL,33172-5800,,State of Florida,STATE OF FLA DEPT OF TRANS,,,Governmental,N,,8081,VACANT GOVERNMENTAL : VACANT LAND,304014008.0,0,0,0,0,0,0,0,5000.0,0,2020,60000,20040501.0,0.0,CENTRAL MIAMI PART 6 PB 17-8 LOT 8 BLK 124 LOT SIZE 50.000 X 100 COC 22272-1697 05 2004 5,2,,State of Florida,Governmental,
292301,292301,101115,3040140085460,7585 SW 38 ST,,Unincorporated County,33155-6613,1000 NW 111 AVE,,,MIAMI,FL,33172-5800,,State of Florida,STATE OF FLA DEPT OF TRANS,,,Governmental,N,,8081,VACANT GOVERNMENTAL : VACANT LAND,304014008.0,0,0,0,0,0,0,0,5000.0,0,2020,60000,20040401.0,0.0,CENTRAL MIAMI PART 6 PB 17-8 LOT 26 BLK 117 LOT SIZE 50.000 X 100 COC 22210-2886 04 2004 3,2,,State of Florida,Governmental,
27111,27111,79801,131360091470,1229 N MIAMI AVE,,Miami,33132-2813,1000 NW 111 AVE,,,MIAMI,FL,33172,,State of Florida,STATE OF FLORIDA,D O T,,Governmental,N,,8099,VACANT GOVERNMENTAL : STATE,13136009.0,0,0,0,0,0,0,0,5000.0,0,2020,241392,19981201.0,180000.0,ALICE BALDWIN ET AL SUB PB B-87 & PB 6-43 LOT 10 BLK 13 LOT SIZE 50.000 X 100 OR 18435-1788 1298 2 (2),2,,State of Florida,Governmental,
27108,27108,454226,131360091410,1230 NE MIAMI CT,,Miami,33132-1517,1000 NW 111 AVE,,,MIAMI,FL,33172,,State of Florida,STATE OF FLORIDA DOT,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13136009.0,0,0,0,0,0,0,0,5000.0,0,2020,905904,20140424.0,0.0,36 53 41 ALICE BALDWIN ETALS SUB PB B-87 & PB 6-43 LOT 3 BLK 13 LOT SIZE 50.000 X 100 OR 18664-4950 0199 5 (2) COC 26423-1821 06 2008 4,2,,State of Florida,Governmental,
27095,27095,222545,131360091170,1239 NW 1 CT,,Miami,33136-2605,1000 NW 111 AVE,,,MIAMI,FL,33172,USA,State of Florida,STATE OF FLORIDA,DOT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,13136009.0,0,0,0,0,0,0,0,5000.0,0,2020,116922,20110505.0,0.0,ALICE BALDWIN ET AL SUB PB B-87 & PB 6-43 LOT 11 BLK 10 LOT SIZE 50.000 X 100 OR 22739-2085 10 2004 4 COC 22923-0148 12 2004 2,2,,State of Florida,Governmental,
27053,27053,128699,131360090660,147 NW 13 ST,,Miami,33136-0000,1000 NW 111 AVE,,,MIAMI,FL,33172,,State of Florida,STATE OF FLORIDA,D O T,,Governmental,N,,8099,VACANT GOVERNMENTAL : STATE,13136009.0,0,0,0,0,0,0,0,5000.0,0,2020,178626,,,ALICE BALDWIN ET AL SUB PB B-87 & PB 6-43 LOT 9 BLK 6 LOT SIZE 50.000 X 100,2,,State of Florida,Governmental,
4262,4262,6810,131130401400,5910 NW 5 CT,,Miami,33127-1261,1000 NW 111 AVE,,,MIAMI,FL,33172-5800,,State of Florida,FLORIDA DEPARTMENT OF,TRANSPORTATION,,Governmental,N,,8099,VACANT GOVERNMENTAL : STATE,13113040.0,0,0,0,0,0,0,0,5000.0,0,2020,17536,19910101.0,8600.0,13 53 41 BUENA VISTA GDNS EXT PB 4-199 LOT 22 LESS WLY PORTION FOR R/W BLK 7 LOT SIZE 50.000 X 100 OR 14992-3416 0491 3 C/O,2,,State of Florida,Governmental,
62138,62138,584320,141210075900,3600 WILLIAM AVE,,Miami,33133-5712,701 NW 1 CT,16TH FLOOR,,MIAMI,FL,33136,USA,Miami-Dade County,MIAMI-DADE COUNTY,MIAMI-DADE HOUSING AGENCY,,Governmental,N,,8601,COUNTY : RESIDENTIAL - SINGLE FAMILY,14121007.0,3,2,0,1,1,1062,990,5000.0,1985,2020,221599,19770101.0,386600.0,FROW HOMESTEAD PB B-106 LOT 1 BLK 33 LOT SIZE 50.000 X 100,1,,Miami-Dade County,Governmental,
261782,261782,337466,3031110220470,,,Unincorporated County,33147-0000,1450 NE 2 AVE,,,MIAMI,FL,33132-1308,,School Board,BOARD OF PUBLIC INSTRUCTION,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,303111022.0,0,0,0,0,0,0,0,5000.0,0,2020,17733,19781101.0,4000.0,T L JOHNSON SUB IN SW1/4 PB 41-54 LOT 24 BLK 2 LOT SIZE 50.000 X 100 OR 14633-2077 0590 3,2,,School Board,Governmental,
161189,161189,88215,1078130190100,77 W MOWRY DR,,Homestead,33030-5901,790 N HOMESTEAD BLVD,,,HOMESTEAD,FL,33030,,City of Homestead,CITY OF HOMESTEAD,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,107813019.0,0,0,0,0,0,0,0,5000.0,0,2020,46585,20151020.0,0.0,WALBRIDGE ADD PB 1-47 LOT 24 & E15FT LOT 25 LOT SIZE 40.000 X 125 OR 10482-1064 0879 6 COC 24977-1933 10 2006 3,2,,City of Homestead,Governmental,
74444,74444,482520,232270171390,525 W 40 ST,,Miami Beach,33140-3507,1700 CONVENTION CTR DR,,,MIAMI BEACH,FL,33139-1819,,City of Miami Beach,CITY OF MIAMI BEACH,,,Governmental,N,,8065,VACANT GOVERNMENTAL : PARKING LOT,23227017.0,0,0,0,0,0,0,0,5000.0,0,2020,256072,,,ORCHARD SUB 2 & 3 PB 8-116 LOT 12 BLK 55 LOT SIZE 50.000 X 100,2,,City of Miami Beach,Governmental,
129788,129788,124382,530240071310,,,Miami Springs,33166-0000,201 WESTWARD DR,,,MIAMI SPRINGS,FL,33166-5259,,City of Miami Springs,CITY OF MIAMI SPRINGS,,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,53024007.0,0,0,0,0,0,0,0,5000.0,0,2020,140000,,,18 19 53 41 24 53 40 .12 AC COUNTRY CLUB ESTS SEC 1 REV PL TR C BLK 68 PB 34-39 LOT SIZE 50.000 X 100,2,,City of Miami Springs,Governmental,
15493,15493,95492,131250280510,2901 NW 2 AVE,,Miami,33127-3904,701 NW 1ST CT-10TH FLR,,,MIAMI,FL,33136,USA,Miami-Dade County,MIAMI-DADE COUNTY,COMMUNITY ACTION & HUMAN,SERVICES DEPARTMENT,Governmental,N,,8065,VACANT GOVERNMENTAL : PARKING LOT,13125028.0,0,0,0,0,0,0,0,5000.0,0,2020,381755,,,ST JAMES PK PB 3-65 P-1 AKA S100FT OF LOT 13 BLK 3 LOT SIZE 5000 SQUARE FEET,2,,Miami-Dade County,Governmental,
566,566,459285,101100801040,220 NW 2 ST,,Miami,33128-1726,111 NW 1 ST STE 2460,,,MIAMI,FL,33128-1929,,Miami-Dade County,MIAMI-DADE COUNTY,GSA R/E MGMT-FLEET MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,10110080.0,0,0,0,0,0,0,0,5000.0,0,2020,730767,19750101.0,77000.0,MIAMI NORTH PB B-41 N100FT OF LOT 3 BLK 108 LOT SIZE 5000 SQ FT CF 75R-18686,2,,Miami-Dade County,Governmental,
564,564,115014,101100801020,144 NW 2 AVE,,Miami,33128-1730,111 NW 1 ST STE 2460,,,MIAMI,FL,33128-1929,,Miami-Dade County,MIAMI-DADE COUNTY,GSA R/E MGMT-FLEET MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,10110080.0,0,0,0,0,0,0,0,5000.0,0,2020,389743,,,MIAMI NORTH PB B-41 S50FT OF N100FT OF LOTS 1 & 2 BLK 108 LOT SIZE 50 X 100,2,,Miami-Dade County,Governmental,
563,563,3746,101100801010,150 NW 2 AVE,,Miami,33128-1730,111 NW 1 ST STE 2460,,,MIAMI,FL,33128-1929,,Miami-Dade County,MIAMI-DADE COUNTY,GSA R/E MGMT-FLEET MGMT,,Governmental,N,,8080,VACANT GOVERNMENTAL : VACANT LAND - GOVERNMENTAL,10110080.0,0,0,0,0,0,0,0,5000.0,0,2020,730767,19760901.0,60000.0,MIAMI NORTH PB B-41 N50FT OF LOTS 1 & 2 BLK 108 LOT SIZE 50 X 100 OR 9457-707,2,,Miami-Dade County,Governmental,
359,359,33649,101060201110,,,Miami,33132-1915,300 NE 2 AVE,,,MIAMI,FL,33132-2204,,Miami-Dade College,MIAMI DADE COLLEGE,,,Institutional,N,,7081,VACANT LAND - INSTITUTIONAL : VACANT LAND,10106020.0,0,0,0,0,0,0,0,5000.0,0,2020,341023,20070901.0,1650000.0,MIAMI NORTH PB B-41 S50FT LOTS 9 & 10 BLK 62 LOT SIZE 50.000 X 100 OR 25945-3517 092007 3,2,,Miami-Dade College,Institutional,
547477,547477,234401,3421150052180,,,Miami Gardens,33054-0000,1981 LINCOLN AVE,,,OPA LOCKA,FL,33054-2874,,Religious Organization,CHURCH OF GOD OF OPA LOCKA,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,342115005.0,0,0,0,0,0,0,0,5000.0,0,2020,17637,,,15 52 41 1ST ADD TO MAGNOLIA SUB PB 44-16 LOT 18 BLK 11 LOT SIZE SITE VALUE OR 13142 2362 1082 5 F/A/U 30-2115-005-2180,2,,Religious Organization,Institutional,
547476,547476,354577,3421150052170,,,Miami Gardens,33054-0000,1981 LINCOLN AVE,,,OPA LOCKA,FL,33054-2874,,Religious Organization,CHURCH OF GOD OF OPALOCKA,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,342115005.0,0,0,0,0,0,0,0,5000.0,0,2020,17637,19760501.0,7700.0,1ST ADD TO MAGNOLIA SUB PB 44-16 LOT 17 BLK 11 LOT SIZE 50 X 100 OR 12600-2052 0785 5 F/A/U 30-2115-005-2170,2,,Religious Organization,Institutional,
547475,547475,98261,3421150052160,,,Miami Gardens,33054-0000,1981 LINCOLN AVE,,,OPA LOCKA,FL,33054-2874,,Religious Organization,CHURCH OF GOD OF OPALOCKA,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,342115005.0,0,0,0,0,0,0,0,5000.0,0,2020,17637,,,1ST ADD TO MAGNOLIA SUB PB 44-16 LOT 16 BLK 11 LOT SIZE 50 X 100 OR 12600-2052 0785 5 F/A/U 30-2115-005-2160,2,,Religious Organization,Institutional,
547427,547427,379741,3421150051650,,,Miami Gardens,33054-0000,18050 NW 36 AVE,,,OPA LOCKA,FL,33056-3451,,Religious Organization,UNITED PENTECOSTAL CHU INC,CHARLENE EUBANK,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,342115005.0,0,0,0,0,0,0,0,5000.0,0,2020,17637,20050201.0,0.0,1ST ADD TO MAGNOLIA SUB PB 44-16 LOT 8 BLK 9 LOT SIZE SITE VALUE F/A/U 30-2115-005-1650 COC 23077-0486 02 2005 4,2,,Religious Organization,Institutional,
264398,264398,197098,3031150170130,6939 NW 20 AVE,,Unincorporated County,33147-6907,1930 NW 70 ST,,,MIAMI,FL,33147-6932,,Religious Organization,MIRACLE VALLEY PRAISE &,WORSHIP CENTER INC,,Institutional,N,,1066,VACANT LAND - COMMERCIAL : EXTRA FEA OTHER THAN PARKING,303115017.0,0,0,0,0,0,0,0,5000.0,0,2020,29632,20041201.0,0.0,PARA VILLA HEIGHTS PB 3-106 N50FT OF S65FT OF W100FT OF N1/2 BLK 2 LOT SIZE 50.000 X 100 OR 21019-4375 1202 1 COC 22959-0449 12 2004 5,2,,Religious Organization,Institutional,
262472,262472,201070,3031110353361,,,Unincorporated County,33150-0000,759 NW 73 ST,,,MIAMI,FL,33150-3622,,Religious Organization,THANKFULL MISSIONARY,BAPTIST CHURCH,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,303111035.0,0,0,0,0,0,0,0,5000.0,0,2020,21128,,,STEPHENS MANOR PB 14-18 LOT 25 BLK 19 LOT SIZE 50.000 X 100,2,,Religious Organization,Institutional,
185141,185141,303515,1678240080280,545 NW 16 ST,,Florida City,33034-1867,15200 SW 304 ST,,,LEISURE CITY,FL,33033-3637,,Religious Organization,THE HOLY GHOST POWER HOUSE,PENTECOSTAL CHURCH OF GOD INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,167824008.0,0,0,0,0,0,0,0,5000.0,0,2020,16470,19971101.0,17000.0,WASHINGTON PARK PB 9-13 LOT 6 BLK 5 LOT SIZE 50.000 X 100 OR 17869-4555 1197 1,2,,Religious Organization,Institutional,
185125,185125,117362,1678240080110,1600 NW 5 AVE,,Florida City,33034-2125,1550 NW 14 TERR,,,LEISURE CITY,FL,33030-2826,,Religious Organization,THE HOLY GHOST POWER HOUSE,PENTECOSTAL CHRUCH OF GOD INC,,Institutional,N,,1081,VACANT LAND - COMMERCIAL : VACANT LAND,167824008.0,0,0,0,0,0,0,0,5000.0,0,2020,25000,19970201.0,25000.0,24 57 38 WASHINGTON PARK PB 9-13 LOT 12 BLK 2 LOT SIZE 50.000 X 100 OR 17561-4646 0297 1,2,,Religious Organization,Institutional,
185119,185119,227589,1678240080060,537 LUCY ST,,Florida City,33034-1802,1550 NW 14 TERR,,,HOMESTEAD,FL,33030-2826,,Religious Organization,HOLY GHOST POWER HOUSE PENTACOSTA,CHURCH OF GOD INC,,Institutional,N,,1081,VACANT LAND - COMMERCIAL : VACANT LAND,167824008.0,0,0,0,0,0,0,0,5000.0,0,2020,36300,19980701.0,15000.0,WASHINGTON PARK PB 9-13 LOT 5 BLK 2 LOT SIZE 50.000 X 100 OR 18220-1390 0798 1,2,,Religious Organization,Institutional,
185117,185117,52830,1678240080040,523 LUCY ST,,Florida City,33034-1802,1550 NW 14 TERR,,,HOMESTEAD,FL,33030-2826,,Religious Organization,THE HOLY GHOST POWER HOUSE,PENTECOSTAL CHURCH OF GOD INC,,Institutional,N,,1081,VACANT LAND - COMMERCIAL : VACANT LAND,167824008.0,0,0,0,0,0,0,0,5000.0,0,2020,36300,19970601.0,10000.0,WASHINGTON PARK PB 9-13 LOT 3 BLK 2 LOT SIZE 50.000 X 100 OR 17690-1539 0697 1,2,,Religious Organization,Institutional,
85726,85726,207097,341200061410,137 FROW AVE,,Coral Gables,33133-4832,136 FROW AVE,,,CORAL GABLES,FL,33133-4861,,Religious Organization,ST MARY FIRST MISSIONARY BAPTIST,CHURCH OF CORAL GABLES INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,34120006.0,0,0,0,0,0,0,0,5000.0,0,2020,58460,,,MAC FARLANE HOMESTEAD PB 5-81 LOT 10 BLK 3-A LOT SIZE 50.000 X 100,2,,Religious Organization,Institutional,
85725,85725,85597,341200061400,133 FROW AVE,,Coral Gables,33133-4832,136 FROW AVE,,,MIAMI,FL,33133-4861,,Religious Organization,ST MARY FIRST MISSIONARY,BAPTIST CHURCH OF C G INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,34120006.0,0,0,0,0,0,0,0,5000.0,0,2020,58460,19850601.0,8556.0,MAC FARLANE HOMESTEAD PB 5-81 LOT 9 BLK 3-A LOT SIZE 50.000 X 100 OR 12557-722 0685 1,2,,Religious Organization,Institutional,
85710,85710,223646,341200061240,130 FROW AVE,,Coral Gables,33133-4861,136 FROW AVE,,,MIAMI,FL,33133-4861,,Religious Organization,ST MARY FIRST MISSIONARY,BAPTIST CHURCH OF C GABLES,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,34120006.0,0,0,0,0,0,0,0,5000.0,0,2020,87918,19841001.0,12000.0,MAC FARLANE HOMESTEAD PB 5-81 LOT 17 BLK 2-A LOT SIZE 50.000 X 100 OR 12290-2807 1084 1,2,,Religious Organization,Institutional,
85708,85708,215009,341200061220,138 FROW AVE,,Coral Gables,33133-4861,136 FROW AVE,,,MIAMI,FL,33133-4861,,Religious Organization,ST MARY FIRST MISSIONARY BAPTIST,CHURCH OF CORAL GABLES INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,34120006.0,0,0,0,0,0,0,0,5000.0,0,2020,58460,19730501.0,10000.0,MAC FARLANE HOMESTEAD PB 5-81 LOT 15 BLK 2-A LOT SIZE 50.000 X 100 73R-122120,2,,Religious Organization,Institutional,
84908,84908,169099,341190015260,,,Coral Gables,33146-0000,950 UNIVERSITY DR,,,CORAL GABLES,FL,33134-6463,,Religious Organization,GRANADA CONT PRESB CHURCH INC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,34119001.0,0,0,0,0,0,0,0,5000.0,0,2020,250062,,,CORAL GABLES COUNTRY CLUB SEC 5 PB 23-55 LOT 12 BLK 100 LOT SIZE 50.000 X 100 73R-128871,2,,Religious Organization,Institutional,
84907,84907,511844,341190015250,,,Coral Gables,33146-0000,950 UNIVERSITY DR,,,CORAL GABLES,FL,33134-6463,,Religious Organization,GRANADA CONT PRESB CHURCH INC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,34119001.0,0,0,0,0,0,0,0,5000.0,0,2020,250062,,,CORAL GABLES COUNTRY CLUB SEC 5 PB 23-55 LOT 11 BLK 100 LOT SIZE 50.000 X 100 73R-128871,2,,Religious Organization,Institutional,
84906,84906,94757,341190015240,,,Coral Gables,33146-0000,950 UNIVERSITY DR,,,CORAL GABLES,FL,33134-6463,,Religious Organization,GRANADA CONT PRESB CHURCH INC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,34119001.0,0,0,0,0,0,0,0,5000.0,0,2020,250062,,,CORAL GABLES COUNTRY CLUB SEC 5 PB 23-55 LOT 10 BLK 100 LOT SIZE 50.000 X 100 73R-128871,2,,Religious Organization,Institutional,
84905,84905,318052,341190015230,,,Coral Gables,33146-0000,950 UNIVERSITY DR,,,CORAL GABLES,FL,33134-6463,,Religious Organization,GRANADA CONT PRESB CHURCH INC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,34119001.0,0,0,0,0,0,0,0,5000.0,0,2020,250062,,,CORAL GABLES COUNTRY CLUB SEC 5 PB 23-55 LOT 9 BLK 100 LOT SIZE 50.000 X 100 73R-128871,2,,Religious Organization,Institutional,
84904,84904,104136,341190015220,,,Coral Gables,33146-0000,950 UNIVERSITY DR,,,CORAL GABLES,FL,33134-6463,,Religious Organization,GRANADA CONT PRESB CHURCH INC,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,34119001.0,0,0,0,0,0,0,0,5000.0,0,2020,250062,,,CORAL GABLES COUNTRY CLUB SEC 5 PB 23-55 LOT 8 BLK 100 LOT SIZE 50.000 X 100 73R-128871,2,,Religious Organization,Institutional,
62086,62086,367456,141210075390,3278 CHARLES AVE,,Miami,33133-5802,3288 CHARLES AVE,,,MIAMI,FL,33133-5802,,Religious Organization,UNITED CHRIS CH OF CHRIST,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,14121007.0,0,0,0,0,0,0,0,5000.0,0,2020,81932,19860801.0,40000.0,FROW HOMESTEAD PB B-106 LOT 21 BLK 30 LOT SIZE 50.000 X 100 OR 12987-2172 0886 1,2,,Religious Organization,Institutional,
61945,61945,330053,141210073910,3650 FLORIDA AVE,,Miami,33133-4915,PO BOX 330763,,,MIAMI,FL,33233,USA,Religious Organization,BELIEVERS OF AUTHORITY,MINISTRIES INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,14121007.0,0,0,0,0,0,0,0,5000.0,0,2020,169702,20150920.0,100.0,FROW HOMESTEAD PB B-106 LOT 8 BLK 25 LOT SIZE 50.000 X 100 COC 22700-0385 07 2004 5,2,,Religious Organization,Institutional,
61827,61827,540199,141210072470,3676 FROW AVE,,Miami,33133-4920,3345 DOUGLAS RD,,,MIAMI,FL,33133,,Religious Organization,CHURCH OF CRIST IN COCONUT GROVE,,,Institutional,N,,1081,VACANT LAND - COMMERCIAL : VACANT LAND,14121007.0,0,0,0,0,0,0,0,5000.0,0,2020,265733,19890501.0,0.0,FROW HOMESTEAD PB B-106 LOT 12 BLK 16 LOT SIZE 50.000 X 100 OR 14127-3020 0589 5,2,,Religious Organization,Institutional,
61826,61826,10441,141210072460,3670 FROW AVE,,Miami,33133-4920,3345 DOUGLAS RD,,,MIAMI,FL,33145,,Religious Organization,COCONUT GROVE CHURCH,OF CHRIST INC,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,14121007.0,0,0,0,0,0,0,0,5000.0,0,2020,81932,19980901.0,68000.0,FROW HOMESTEAD PB B-106 LOT 11 BLK 16 LOT SIZE 50.000 X 100 OR 18262-3654 0998 1,2,,Religious Organization,Institutional,
61807,61807,124079,141210072230,3651 FROW AVE,,Miami,33133-4919,3651 FROW AVE,,,MIAMI,FL,33133-4919,,Religious Organization,CHURCH OF GOD IN CHRIST &,AMERICAN JURISDICTION OF FLORIDA,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,14121007.0,0,0,0,0,0,0,0,5000.0,0,2020,81932,19860601.0,0.0,21 54 41 FROW HOMESTEAD PB B-106 LOT 17 BLK 15 LOT SIZE 50.000 X 100 OR 17119-4793 0296 5,2,,Religious Organization,Institutional,
60920,60920,268002,141200060610,,,Miami,33133-4835,3795 FROW AVE,,,MIAMI,FL,33133-4835,,Religious Organization,BEULAH MISSIONARY BAPT CHU OF MIA,,,Institutional,N,,81,VACANT RESIDENTIAL : VACANT LAND,14120006.0,0,0,0,0,0,0,0,5000.0,0,2020,58460,20070301.0,0.0,MACFARLANE HOMESTEADS PB 5-81 LOT 12 BLK 3 LOT SIZE 50.000 X 100 PROBATE # 04-2033-CP-02 COC 25436-3782 03 2007 5,2,,Religious Organization,Institutional,
